Al,23/02/2024,,,,,,,,,,
 ,,,,,,,,,,,
Ticker dell'emittente,Nome,Settore,Asset Class,Valore di mercato,Ponderazione (%),Valore nozionale,Nominale,Prezzo,Area Geografica,Cambio,Valuta di mercato
AFG,AMERICAN FINANCIAL GROUP INC,Finanziari,Azionario,"7.915.170,90","0,01","7.915.170,90","62.769,00","126,10",Stati Uniti,New York Stock Exchange Inc.,USD
SIGN,SIG GROUP N AG,Materiali,Azionario,"7.906.186,03","0,01","7.906.186,03","391.334,00","20,20",Svizzera,SIX Swiss Exchange,CHF
66,MTR CORPORATION CORP LTD,Industriali,Azionario,"7.895.503,17","0,01","7.895.503,17","2.344.500,00","3,37",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
FMC,FMC CORP,Materiali,Azionario,"7.898.694,48","0,01","7.898.694,48","150.796,00","52,38",Stati Uniti,New York Stock Exchange Inc.,USD
GIL,GILDAN ACTIVEWEAR INC,Consumi Discrezionali,Azionario,"7.892.052,10","0,01","7.892.052,10","222.515,00","35,47",Canada,Toronto Stock Exchange,CAD
PCTY,PAYLOCITY HOLDING CORP,Industriali,Azionario,"7.865.290,68","0,01","7.865.290,68","45.354,00","173,42",Stati Uniti,NASDAQ,USD
KGF,KINGFISHER PLC,Consumi Discrezionali,Azionario,"7.851.328,13","0,01","7.851.328,13","2.700.668,00","2,91",Regno unito,London Stock Exchange,GBP
SEK,SEEK LTD,Comunicazione,Azionario,"7.823.024,12","0,01","7.823.024,12","470.021,00","16,64",Australia,Asx - All Markets,AUD
X,TMX GROUP LTD,Finanziari,Azionario,"7.808.845,92","0,01","7.808.845,92","308.301,00","25,33",Canada,Toronto Stock Exchange,CAD
BILL,BILL HOLDINGS INC,IT,Azionario,"7.794.163,50","0,01","7.794.163,50","123.150,00","63,29",Stati Uniti,New York Stock Exchange Inc.,USD
MAERSK B,A P MOLLER MAERSK B,Industriali,Azionario,"7.770.594,43","0,01","7.770.594,43","5.276,00","1.472,82",Danimarca,Omx Nordic Exchange Copenhagen A/S,DKK
T,TELUS CORP,Comunicazione,Azionario,"7.731.283,42","0,01","7.731.283,42","429.242,00","18,01",Canada,Toronto Stock Exchange,CAD
A5G,AIB GROUP PLC,Finanziari,Azionario,"7.711.769,45","0,01","7.711.769,45","1.618.887,00","4,76",Irlanda,Irish Stock Exchange - All Market,EUR
DCC,DCC PLC,Industriali,Azionario,"7.651.133,98","0,01","7.651.133,98","104.371,00","73,31",Regno unito,London Stock Exchange,GBP
DAR,DARLING INGREDIENTS INC,Generi di largo consumo,Azionario,"7.621.578,08","0,01","7.621.578,08","180.094,00","42,32",Stati Uniti,New York Stock Exchange Inc.,USD
CCL.B,CCL INDUSTRIES INC CLASS B,Materiali,Azionario,"7.622.484,30","0,01","7.622.484,30","149.293,00","51,06",Canada,Toronto Stock Exchange,CAD
PLS,PILBARA MINERALS LTD,Materiali,Azionario,"7.583.127,18","0,01","7.583.127,18","3.149.527,00","2,41",Australia,Asx - All Markets,AUD
AIA,AUCKLAND INTERNATIONAL AIRPORT LTD,Industriali,Azionario,"7.541.961,88","0,01","7.541.961,88","1.498.297,00","5,03",Nuova Zelanda,New Zealand Exchange Ltd,NZD
EFN,ELEMENT FLEET MANAGEMENT CORP,Industriali,Azionario,"7.524.302,97","0,01","7.524.302,97","437.729,00","17,19",Canada,Toronto Stock Exchange,CAD
WIX,WIX.COM LTD,IT,Azionario,"7.511.756,52","0,01","7.511.756,52","55.966,00","134,22",Israele,NASDAQ,USD
WISE,WISE PLC CLASS A,Finanziari,Azionario,"7.501.179,99","0,01","7.501.179,99","688.761,00","10,89",Regno unito,London Stock Exchange,GBP
MIN,MINERAL RESOURCES LTD,Materiali,Azionario,"7.492.959,66","0,01","7.492.959,66","183.269,00","40,89",Australia,Asx - All Markets,AUD
2269,MEIJI HOLDINGS LTD,Generi di largo consumo,Azionario,"7.490.611,49","0,01","7.490.611,49","327.600,00","22,87",Giappone,Tokyo Stock Exchange,JPY
AM,DASSAULT AVIATION SA,Industriali,Azionario,"7.478.928,35","0,01","7.478.928,35","37.911,00","197,28",Francia,Nyse Euronext - Euronext Paris,EUR
ERIE,ERIE INDEMNITY CLASS A,Finanziari,Azionario,"7.479.863,51","0,01","7.479.863,51","21.401,00","349,51",Stati Uniti,NASDAQ,USD
PARA,PARAMOUNT GLOBAL CLASS B,Comunicazione,Azionario,"7.463.494,69","0,01","7.463.494,69","665.789,00","11,21",Stati Uniti,NASDAQ,USD
7261,MAZDA MOTOR CORP,Consumi Discrezionali,Azionario,"7.457.978,54","0,01","7.457.978,54","617.200,00","12,08",Giappone,Tokyo Stock Exchange,JPY
1928,SANDS CHINA LTD,Consumi Discrezionali,Azionario,"7.410.978,29","0,01","7.410.978,29","2.462.270,00","3,01",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
6724,SEIKO EPSON CORP,IT,Azionario,"7.400.823,40","0,01","7.400.823,40","459.700,00","16,10",Giappone,Tokyo Stock Exchange,JPY
9064,YAMATO HOLDINGS LTD,Industriali,Azionario,"7.375.644,63","0,01","7.375.644,63","472.264,00","15,62",Giappone,Tokyo Stock Exchange,JPY
RIVN,RIVIAN AUTOMOTIVE INC CLASS A,Consumi Discrezionali,Azionario,"7.331.735,39","0,01","7.331.735,39","728.077,00","10,07",Stati Uniti,NASDAQ,USD
SPSN,SWISS PRIME SITE AG,Immobili,Azionario,"7.318.573,29","0,01","7.318.573,29","74.890,00","97,72",Svizzera,SIX Swiss Exchange,CHF
SGP,STOCKLAND STAPLED UNITS LTD,Immobili,Azionario,"7.300.690,21","0,01","7.300.690,21","2.489.542,00","2,93",Australia,Asx - All Markets,AUD
DAL,DELTA AIR LINES INC,Industriali,Azionario,"7.300.874,84","0,01","7.300.874,84","174.997,00","41,72",Stati Uniti,New York Stock Exchange Inc.,USD
BWA,BORGWARNER INC,Consumi Discrezionali,Azionario,"7.278.146,94","0,01","7.278.146,94","239.334,00","30,41",Stati Uniti,New York Stock Exchange Inc.,USD
IVN,IVANHOE MINES LTD CLASS A,Materiali,Azionario,"7.259.694,80","0,01","7.259.694,80","669.106,00","10,85",Canada,Toronto Stock Exchange,CAD
4704,TREND MICRO INC,IT,Azionario,"7.236.469,11","0,01","7.236.469,11","152.079,00","47,58",Giappone,Tokyo Stock Exchange,JPY
6645,OMRON CORP,IT,Azionario,"7.222.360,25","0,01","7.222.360,25","188.100,00","38,40",Giappone,Tokyo Stock Exchange,JPY
ENX,EURONEXT NV,Finanziari,Azionario,"7.182.656,46","0,01","7.182.656,46","77.858,00","92,25",Francia,Nyse Euronext - Euronext Paris,EUR
WFG,WEST FRASER TIMBER LTD,Materiali,Azionario,"7.183.691,82","0,01","7.183.691,82","93.303,00","76,99",Canada,Toronto Stock Exchange,CAD
RAND,RANDSTAD HOLDING,Industriali,Azionario,"7.172.040,37","0,01","7.172.040,37","128.641,00","55,75",Paesi Bassi,Euronext Amsterdam,EUR
ELISA,ELISA,Comunicazione,Azionario,"7.144.618,15","0,01","7.144.618,15","154.222,00","46,33",Finlandia,Nasdaq Omx Helsinki Ltd.,EUR
8593,MITSUBISHI HC CAPITAL INC,Finanziari,Azionario,"7.127.123,59","0,01","7.127.123,59","1.036.100,00","6,88",Giappone,Tokyo Stock Exchange,JPY
UHR,THE SWATCH GROUP AG,Consumi Discrezionali,Azionario,"7.129.967,20","0,01","7.129.967,20","30.028,00","237,44",Svizzera,SIX Swiss Exchange,CHF
PSN,PERSIMMON PLC,Consumi Discrezionali,Azionario,"7.088.620,83","0,01","7.088.620,83","395.827,00","17,91",Regno unito,London Stock Exchange,GBP
3402,TORAY INDUSTRIES INC,Materiali,Azionario,"7.083.262,71","0,01","7.083.262,71","1.539.753,00","4,60",Giappone,Tokyo Stock Exchange,JPY
GRAB,GRAB HOLDINGS LTD CLASS A,Industriali,Azionario,"7.070.120,80","0,01","7.070.120,80","2.237.380,00","3,16",Singapore,NASDAQ,USD
DBX,DROPBOX INC CLASS A,IT,Azionario,"7.052.184,00","0,01","7.052.184,00","293.841,00","24,00",Stati Uniti,NASDAQ,USD
83,SINO LAND LTD,Immobili,Azionario,"7.042.453,80","0,01","7.042.453,80","6.482.703,00","1,09",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
HOOD,ROBINHOOD MARKETS INC CLASS A,Finanziari,Azionario,"6.999.603,04","0,01","6.999.603,04","483.398,00","14,48",Stati Uniti,NASDAQ,USD
PST,POSTE ITALIANE,Finanziari,Azionario,"7.000.993,99","0,01","7.000.993,99","628.109,00","11,15",Italia,Borsa Italiana,EUR
LHA,DEUTSCHE LUFTHANSA AG,Industriali,Azionario,"6.969.481,31","0,01","6.969.481,31","872.565,00","7,99",Germania,Xetra,EUR
ACI,ALBERTSONS COMPANY INC CLASS A,Generi di largo consumo,Azionario,"6.961.610,88","0,01","6.961.610,88","324.702,00","21,44",Stati Uniti,New York Stock Exchange Inc.,USD
ABN,ABN AMRO BANK NV,Finanziari,Azionario,"6.952.714,46","0,01","6.952.714,46","435.587,00","15,96",Paesi Bassi,Euronext Amsterdam,EUR
APA,APA GROUP UNITS,Imprese di servizi di pubblica utilità,Azionario,"6.954.030,61","0,01","6.954.030,61","1.295.825,00","5,37",Australia,Asx - All Markets,AUD
BRBY,BURBERRY GROUP PLC,Consumi Discrezionali,Azionario,"6.945.943,20","0,01","6.945.943,20","420.132,00","16,53",Regno unito,London Stock Exchange,GBP
OMV,OMV AG,Energia,Azionario,"6.922.671,93","0,01","6.922.671,93","157.604,00","43,92",Austria,Wiener Boerse Ag,EUR
2413,M3 INC,Salute,Azionario,"6.876.666,56","0,01","6.876.666,56","506.200,00","13,58",Giappone,Tokyo Stock Exchange,JPY
SAAB B,SAAB B,Industriali,Azionario,"6.848.097,69","0,01","6.848.097,69","89.451,00","76,56",Svezia,Nasdaq Omx Nordic,SEK
ALD,AMPOL LTD,Energia,Azionario,"6.836.464,78","0,01","6.836.464,78","269.895,00","25,33",Australia,Asx - All Markets,AUD
MAERSK A,A P MOLLER MAERSK,Industriali,Azionario,"6.828.197,70","0,01","6.828.197,70","4.727,00","1.444,51",Danimarca,Omx Nordic Exchange Copenhagen A/S,DKK
3626,TIS INC,IT,Azionario,"6.812.924,57","0,01","6.812.924,57","302.800,00","22,50",Giappone,Tokyo Stock Exchange,JPY
MPL,MEDIBANK PRIVATE LTD,Finanziari,Azionario,"6.802.287,56","0,01","6.802.287,56","2.856.350,00","2,38",Australia,Asx - All Markets,AUD
GET,GETLINK,Industriali,Azionario,"6.764.681,30","0,01","6.764.681,30","400.458,00","16,89",Francia,Nyse Euronext - Euronext Paris,EUR
BOL,BOLIDEN,Materiali,Azionario,"6.768.220,09","0,01","6.768.220,09","264.386,00","25,60",Svezia,Nasdaq Omx Nordic,SEK
TWE,TREASURY WINE ESTATES LTD,Generi di largo consumo,Azionario,"6.762.170,28","0,01","6.762.170,28","845.562,00","8,00",Australia,Asx - All Markets,AUD
BKG,BERKELEY GROUP HOLDINGS (THE) PLC,Consumi Discrezionali,Azionario,"6.749.723,92","0,01","6.749.723,92","112.935,00","59,77",Regno unito,London Stock Exchange,GBP
8984,DAIWA HOUSE REIT CORP,Immobili,Azionario,"6.745.153,62","0,01","6.745.153,62","4.201,00","1.605,61",Giappone,Tokyo Stock Exchange,JPY
ALA,ALTAGAS LTD,Imprese di servizi di pubblica utilità,Azionario,"6.721.636,56","0,01","6.721.636,56","313.936,00","21,41",Canada,Toronto Stock Exchange,CAD
7259,AISIN CORP,Consumi Discrezionali,Azionario,"6.703.112,75","0,01","6.703.112,75","183.098,00","36,61",Giappone,Tokyo Stock Exchange,JPY
DSCT,ISRAEL DISCOUNT BANK LTD,Finanziari,Azionario,"6.704.191,01","0,01","6.704.191,01","1.362.929,00","4,92",Israele,Tel Aviv Stock Exchange,ILS
9766,KONAMI GROUP CORP,Comunicazione,Azionario,"6.689.089,33","0,01","6.689.089,33","101.773,00","65,73",Giappone,Tokyo Stock Exchange,JPY
GPT,GPT GROUP STAPLED UNITS,Immobili,Azionario,"6.680.744,35","0,01","6.680.744,35","2.351.798,00","2,84",Australia,Asx - All Markets,AUD
2897,NISSIN FOODS HOLDINGS LTD,Generi di largo consumo,Azionario,"6.681.768,36","0,01","6.681.768,36","228.600,00","29,23",Giappone,Tokyo Stock Exchange,JPY
STERV,STORA ENSO CLASS R,Materiali,Azionario,"6.656.263,10","0,01","6.656.263,10","549.193,00","12,12",Finlandia,Nasdaq Omx Helsinki Ltd.,EUR
SAGA B,SAGAX CLASS B,Immobili,Azionario,"6.650.350,68","0,01","6.650.350,68","274.214,00","24,25",Svezia,Nasdaq Omx Nordic,SEK
TLC,THE LOTTERY CORPORATION LTD,Consumi Discrezionali,Azionario,"6.599.941,94","0,01","6.599.941,94","1.976.448,00","3,34",Australia,Asx - All Markets,AUD
ENT,ENTAIN PLC,Consumi Discrezionali,Azionario,"6.542.392,32","0,01","6.542.392,32","566.311,00","11,55",Regno unito,London Stock Exchange,GBP
J36,JARDINE MATHESON HOLDINGS LTD,Industriali,Azionario,"6.537.055,83","0,01","6.537.055,83","157.103,00","41,61",Hong Kong,Singapore Exchange,USD
9009,KEISEI ELECTRIC RAILWAY LTD,Industriali,Azionario,"6.527.387,38","0,01","6.527.387,38","131.610,00","49,60",Giappone,Tokyo Stock Exchange,JPY
TELIA,TELIA COMPANY,Comunicazione,Azionario,"6.521.625,98","0,01","6.521.625,98","2.743.897,00","2,38",Svezia,Nasdaq Omx Nordic,SEK
VER,VERBUND AG,Imprese di servizi di pubblica utilità,Azionario,"6.524.159,26","0,01","6.524.159,26","94.275,00","69,20",Austria,Wiener Boerse Ag,EUR
FORTUM,FORTUM,Imprese di servizi di pubblica utilità,Azionario,"6.495.314,81","0,01","6.495.314,81","542.207,00","11,98",Finlandia,Nasdaq Omx Helsinki Ltd.,EUR
MEG,MEG ENERGY CORP,Energia,Azionario,"6.478.552,00","0,01","6.478.552,00","323.628,00","20,02",Canada,Toronto Stock Exchange,CAD
BARN,BARRY CALLEBAUT AG,Generi di largo consumo,Azionario,"6.481.266,67","0,01","6.481.266,67","4.326,00","1.498,21",Svizzera,SIX Swiss Exchange,CHF
GETI B,GETINGE B,Salute,Azionario,"6.470.395,94","0,01","6.470.395,94","318.929,00","20,29",Svezia,Nasdaq Omx Nordic,SEK
CPR,DAVIDE CAMPARI MILANO NV,Generi di largo consumo,Azionario,"6.452.112,24","0,01","6.452.112,24","610.267,00","10,57",Italia,Borsa Italiana,EUR
9107,KAWASAKI KISEN LTD,Industriali,Azionario,"6.432.727,27","0,01","6.432.727,27","133.400,00","48,22",Giappone,Tokyo Stock Exchange,JPY
1997,WHARF REAL ESTATE INVESTMENT COMPA,Immobili,Azionario,"6.436.900,08","0,01","6.436.900,08","1.944.590,00","3,31",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
DEMANT,DEMANT,Salute,Azionario,"6.420.824,46","0,01","6.420.824,46","119.858,00","53,57",Danimarca,Omx Nordic Exchange Copenhagen A/S,DKK
5201,AGC INC,Industriali,Azionario,"6.414.227,55","0,01","6.414.227,55","178.412,00","35,95",Giappone,Tokyo Stock Exchange,JPY
EPI B,EPIROC CLASS B,Industriali,Azionario,"6.407.678,26","0,01","6.407.678,26","382.551,00","16,75",Svezia,Nasdaq Omx Nordic,SEK
3283,NIPPON PROLOGIS REIT INC,Immobili,Azionario,"6.389.814,99","0,01","6.389.814,99","3.814,00","1.675,36",Giappone,Tokyo Stock Exchange,JPY
4204,SEKISUI CHEMICAL LTD,Consumi Discrezionali,Azionario,"6.391.349,13","0,01","6.391.349,13","453.724,00","14,09",Giappone,Tokyo Stock Exchange,JPY
S63,SINGAPORE TECHNOLOGIES ENGINEERING,Industriali,Azionario,"6.381.602,17","0,01","6.381.602,17","2.160.100,00","2,95",Singapore,Singapore Exchange,SGD
9007,ODAKYU ELECTRIC RAILWAY LTD,Industriali,Azionario,"6.367.615,08","0,01","6.367.615,08","454.504,00","14,01",Giappone,Tokyo Stock Exchange,JPY
BOL,BOLLORE,Comunicazione,Azionario,"6.328.190,01","0,01","6.328.190,01","935.647,00","6,76",Francia,Nyse Euronext - Euronext Paris,EUR
SKA B,SKANSKA B,Industriali,Azionario,"6.330.832,43","0,01","6.330.832,43","352.752,00","17,95",Svezia,Nasdaq Omx Nordic,SEK
CTC.A,CANADIAN TIRE LTD CLASS A,Consumi Discrezionali,Azionario,"6.296.799,73","0,01","6.296.799,73","59.913,00","105,10",Canada,Toronto Stock Exchange,CAD
6586,MAKITA CORP,Industriali,Azionario,"6.277.826,72","0,01","6.277.826,72","247.326,00","25,38",Giappone,Tokyo Stock Exchange,JPY
REC,RECORDATI INDUSTRIA CHIMICA E FARM,Salute,Azionario,"6.270.616,00","0,01","6.270.616,00","109.580,00","57,22",Italia,Borsa Italiana,EUR
ONEX,ONEX CORP,Finanziari,Azionario,"6.272.433,10","0,01","6.272.433,10","83.196,00","75,39",Canada,Toronto Stock Exchange,CAD
AFX,CARL ZEISS MEDITEC AG,Salute,Azionario,"6.239.781,06","0,01","6.239.781,06","50.825,00","122,77",Germania,Xetra,EUR
6504,FUJI ELECTRIC LTD,Industriali,Azionario,"6.216.591,49","0,01","6.216.591,49","102.600,00","60,59",Giappone,Tokyo Stock Exchange,JPY
MGR,MIRVAC GROUP STAPLED UNITS,Immobili,Azionario,"6.209.707,66","0,01","6.209.707,66","4.263.647,00","1,46",Australia,Asx - All Markets,AUD
LI,KLEPIERRE REIT SA,Immobili,Azionario,"6.212.411,07","0,01","6.212.411,07","239.001,00","25,99",Francia,Nyse Euronext - Euronext Paris,EUR
ORI,ORICA LTD,Materiali,Azionario,"6.214.269,84","0,01","6.214.269,84","559.495,00","11,11",Australia,Asx - All Markets,AUD
KOG,KONGSBERG GRUPPEN,Industriali,Azionario,"6.207.948,77","0,01","6.207.948,77","97.601,00","63,61",Norvegia,Oslo Bors Asa,NOK
9CI,CAPITALAND INVESTMENT LTD,Immobili,Azionario,"6.196.309,27","0,01","6.196.309,27","2.995.180,00","2,07",Singapore,Singapore Exchange,SGD
CFLT,CONFLUENT INC CLASS A,IT,Azionario,"6.140.257,62","0,01","6.140.257,62","185.059,00","33,18",Stati Uniti,NASDAQ,USD
QBR.B,QUEBECOR INC CLASS B,Comunicazione,Azionario,"6.131.143,26","0,01","6.131.143,26","273.853,00","22,39",Canada,Toronto Stock Exchange,CAD
K,KINROSS GOLD CORP,Materiali,Azionario,"6.126.261,31","0,01","6.126.261,31","1.229.121,00","4,98",Canada,Toronto Stock Exchange,CAD
FM,FIRST QUANTUM MINERALS LTD,Materiali,Azionario,"6.118.237,79","0,01","6.118.237,79","665.149,00","9,20",Canada,Toronto Stock Exchange,CAD
9962,MISUMI GROUP INC,Industriali,Azionario,"6.097.372,70","0,01","6.097.372,70","446.000,00","13,67",Giappone,Tokyo Stock Exchange,JPY
VOW,VOLKSWAGEN AG,Consumi Discrezionali,Azionario,"6.089.872,22","0,01","6.089.872,22","39.813,00","152,96",Germania,Xetra,EUR
LUV,SOUTHWEST AIRLINES,Industriali,Azionario,"6.090.567,78","0,01","6.090.567,78","180.301,00","33,78",Stati Uniti,New York Stock Exchange Inc.,USD
4042,TOSOH CORP,Materiali,Azionario,"6.092.486,13","0,01","6.092.486,13","447.600,00","13,61",Giappone,Tokyo Stock Exchange,JPY
7747,ASAHI INTECC LTD,Salute,Azionario,"6.061.775,00","0,01","6.061.775,00","322.100,00","18,82",Giappone,Tokyo Stock Exchange,JPY
VOLV A,VOLVO CLASS A,Industriali,Azionario,"6.054.935,20","0,01","6.054.935,20","219.795,00","27,55",Svezia,Nasdaq Omx Nordic,SEK
LDO,LEONARDO FINMECCANICA SPA,Industriali,Azionario,"6.031.730,96","0,01","6.031.730,96","293.360,00","20,56",Italia,Borsa Italiana,EUR
9005,TOKYU CORP,Industriali,Azionario,"6.023.340,38","0,01","6.023.340,38","506.691,00","11,89",Giappone,Tokyo Stock Exchange,JPY
SOL,WASHINGTON H SOUL PATTINSON & COMP,Finanziari,Azionario,"5.987.857,56","0,01","5.987.857,56","262.727,00","22,79",Australia,Asx - All Markets,AUD
REA,REA GROUP LTD,Comunicazione,Azionario,"5.971.054,87","0,01","5.971.054,87","48.557,00","122,97",Australia,Asx - All Markets,AUD
ELE,ENDESA SA,Imprese di servizi di pubblica utilità,Azionario,"5.938.702,74","0,01","5.938.702,74","328.124,00","18,10",Spagna,Bolsa De Madrid,EUR
7701,SHIMADZU CORP,IT,Azionario,"5.914.975,81","0,01","5.914.975,81","229.251,00","25,80",Giappone,Tokyo Stock Exchange,JPY
AZPN,ASPEN TECHNOLOGY INC,IT,Azionario,"5.915.418,16","0,01","5.915.418,16","32.191,00","183,76",Stati Uniti,NASDAQ,USD
BMW3,BMW PREF AG,Consumi Discrezionali,Azionario,"5.896.525,40","0,01","5.896.525,40","54.164,00","108,86",Germania,Xetra,EUR
LAND,LAND SECURITIES GROUP REIT PLC,Immobili,Azionario,"5.867.772,27","0,01","5.867.772,27","741.925,00","7,91",Regno unito,London Stock Exchange,GBP
BDEV,BARRATT DEVELOPMENTS,Consumi Discrezionali,Azionario,"5.860.717,27","0,01","5.860.717,27","966.053,00","6,07",Regno unito,London Stock Exchange,GBP
SPK,SPARK NEW ZEALAND LTD,Comunicazione,Azionario,"5.853.668,72","0,01","5.853.668,72","1.834.018,00","3,19",Nuova Zelanda,New Zealand Exchange Ltd,NZD
HELN,HELVETIA HOLDING AG,Finanziari,Azionario,"5.848.062,20","0,01","5.848.062,20","41.088,00","142,33",Svizzera,SIX Swiss Exchange,CHF
IAG,IA FINANCIAL INC,Finanziari,Azionario,"5.828.776,23","0,01","5.828.776,23","91.462,00","63,73",Canada,Toronto Stock Exchange,CAD
1803,SHIMIZU CORP,Industriali,Azionario,"5.784.639,42","0,01","5.784.639,42","964.224,00","6,00",Giappone,Tokyo Stock Exchange,JPY
3436,SUMCO CORP,IT,Azionario,"5.773.122,53","0,01","5.773.122,53","381.500,00","15,13",Giappone,Tokyo Stock Exchange,JPY
VFC,VF CORP,Consumi Discrezionali,Azionario,"5.766.894,36","0,01","5.766.894,36","360.882,00","15,98",Stati Uniti,New York Stock Exchange Inc.,USD
9143,SG HOLDINGS LTD,Industriali,Azionario,"5.761.123,99","0,01","5.761.123,99","452.400,00","12,73",Giappone,Tokyo Stock Exchange,JPY
4091,NIPPON SANSO HOLDINGS CORP,Materiali,Azionario,"5.736.805,39","0,01","5.736.805,39","204.400,00","28,07",Giappone,Tokyo Stock Exchange,JPY
LUN,LUNDIN MINING CORP,Materiali,Azionario,"5.738.401,69","0,01","5.738.401,69","708.252,00","8,10",Canada,Toronto Stock Exchange,CAD
4062,IBIDEN LTD,IT,Azionario,"5.706.236,42","0,01","5.706.236,42","114.700,00","49,75",Giappone,Tokyo Stock Exchange,JPY
8953,JAPAN METROPOLITAN FUND INVESTMENT,Immobili,Azionario,"5.708.514,30","0,01","5.708.514,30","9.464,00","603,18",Giappone,Tokyo Stock Exchange,JPY
KESKOB,KESKO CLASS B,Generi di largo consumo,Azionario,"5.695.911,68","0,01","5.695.911,68","296.536,00","19,21",Finlandia,Nasdaq Omx Helsinki Ltd.,EUR
UHALB,U HAUL NON VOTING SERIES N,Industriali,Azionario,"5.685.818,50","0,01","5.685.818,50","89.470,00","63,55",Stati Uniti,New York Stock Exchange Inc.,USD
LEG,LEG IMMOBILIEN N,Immobili,Azionario,"5.676.725,59","0,01","5.676.725,59","74.093,00","76,62",Germania,Xetra,EUR
MZTF,MIZRAHI TEFAHOT BANK LTD,Finanziari,Azionario,"5.667.388,63","0,01","5.667.388,63","149.220,00","37,98",Israele,Tel Aviv Stock Exchange,ILS
7911,TOPPAN HOLDINGS INC,Industriali,Azionario,"5.659.277,18","0,01","5.659.277,18","236.710,00","23,91",Giappone,Tokyo Stock Exchange,JPY
9041,KINTETSU GROUP HOLDINGS LTD,Industriali,Azionario,"5.640.075,73","0,01","5.640.075,73","189.600,00","29,75",Giappone,Tokyo Stock Exchange,JPY
SBRY,SAINSBURY(J) PLC,Generi di largo consumo,Azionario,"5.618.171,22","0,01","5.618.171,22","1.744.590,00","3,22",Regno unito,London Stock Exchange,GBP
WLK,WESTLAKE CORP,Materiali,Azionario,"5.615.366,29","0,01","5.615.366,29","41.051,00","136,79",Stati Uniti,New York Stock Exchange Inc.,USD
HUSQ B,HUSQVARNA,Industriali,Azionario,"5.615.842,51","0,01","5.615.842,51","709.129,00","7,92",Svezia,Nasdaq Omx Nordic,SEK
6965,HAMAMATSU PHOTONICS,IT,Azionario,"5.585.204,11","0,01","5.585.204,11","155.900,00","35,83",Giappone,Tokyo Stock Exchange,JPY
6823,HKT TRUST AND HKT UNITS LTD,Comunicazione,Azionario,"5.567.107,11","0,01","5.567.107,11","4.619.223,00","1,21",Hong Kong,Hong Kong Exchanges And Clearing Ltd,HKD
HKD,HKD CASH,Liquidità e/o derivati,Contanti,"5.555.755,39","0,01","5.555.755,39","43.470.453,00","12,78",Hong Kong,-,HKD
ZAL,ZALANDO,Consumi Discrezionali,Azionario,"5.509.194,22","0,01","5.509.194,22","262.692,00","20,97",Germania,Xetra,EUR
PUM,PUMA,Consumi Discrezionali,Azionario,"5.471.124,38","0,01","5.471.124,38","119.494,00","45,79",Germania,Xetra,EUR
CAE,CAE INC,Industriali,Azionario,"5.462.004,75","0,01","5.462.004,75","285.413,00","19,14",Canada,Toronto Stock Exchange,CAD
6963,ROHM LTD,IT,Azionario,"5.372.219,09","0,01","5.372.219,09","303.000,00","17,73",Giappone,Tokyo Stock Exchange,JPY
KBX,KNORR BREMSE AG,Industriali,Azionario,"5.361.715,68","0,01","5.361.715,68","78.821,00","68,02",Germania,Xetra,EUR
S51,SEATRIUM,Industriali,Azionario,"5.362.827,01","0,01","5.362.827,01","77.489.967,00","0,07",Singapore,Singapore Exchange,SGD
SOBI,SWEDISH ORPHAN BIOVITRUM,Salute,Azionario,"5.352.105,38","0,01","5.352.105,38","210.423,00","25,43",Svezia,Nasdaq Omx Nordic,SEK
F34,WILMAR INTERNATIONAL LTD,Generi di largo consumo,Azionario,"5.344.577,94","0,01","5.344.577,94","2.118.597,00","2,52",Singapore,Singapore Exchange,SGD
SCHN,SCHINDLER HOLDING AG,Industriali,Azionario,"5.345.586,29","0,01","5.345.586,29","20.766,00","257,42",Svizzera,SIX Swiss Exchange,CHF
BEIJ B,BEIJER REF CLASS B,Industriali,Azionario,"5.348.696,17","0,01","5.348.696,17","377.944,00","14,15",Svezia,Nasdaq Omx Nordic,SEK
INDU A,INDUSTRIVARDEN A,Finanziari,Azionario,"5.343.312,40","0,01","5.343.312,40","157.588,00","33,91",Svezia,Nasdaq Omx Nordic,SEK
2267,YAKULT HONSHA LTD,Generi di largo consumo,Azionario,"5.335.168,57","0,01","5.335.168,57","254.800,00","20,94",Giappone,Tokyo Stock Exchange,JPY
1801,TAISEI CORP,Industriali,Azionario,"5.335.704,41","0,01","5.335.704,41","164.998,00","32,34",Giappone,Tokyo Stock Exchange,JPY
9001,TOBU RAILWAY LTD,Industriali,Azionario,"5.289.660,21","0,01","5.289.660,21","210.100,00","25,18",Giappone,Tokyo Stock Exchange,JPY
AZJ,AURIZON HOLDINGS LTD,Industriali,Azionario,"5.273.058,56","0,01","5.273.058,56","2.034.832,00","2,59",Australia,Asx - All Markets,AUD
7186,CONCORDIA FINANCIAL GROUP LTD,Finanziari,Azionario,"5.277.527,62","0,01","5.277.527,62","1.080.300,00","4,89",Giappone,Tokyo Stock Exchange,JPY
PAAS,PAN AMERICAN SILVER CORP,Materiali,Azionario,"5.251.109,11","0,01","5.251.109,11","408.428,00","12,86",Canada,Toronto Stock Exchange,CAD
